interaction_id,attribute,value
143,layer_to,2
143,weight,8.3000000000000007
143,type,host-parasite
143,category,prevalence
144,node_from,Catostomus_commersoni
144,layer_from,2
144,node_to,Neoechinorhynchus_strigosus
144,layer_to,2
144,weight,13.800000000000001
144,type,host-parasite
144,category,prevalence
145,node_from,Catostomus_commersoni
145,layer_from,2
145,node_to,Metechinorhynchus_salmonis
145,layer_to,2
145,weight,8.3000000000000007
145,type,host-parasite
145,category,prevalence
146,node_from,Catostomus_commersoni
146,layer_from,2
146,node_to,Pomphorhynchus_bulbocolli
146,layer_to,2
146,weight,100
146,type,host-parasite
146,category,prevalence
147,node_from,Catostomus_commersoni
147,layer_from,2
147,node_to,Ergasilus_sp._A
147,layer_to,2
147,weight,11.1
147,type,host-parasite
147,category,prevalence
148,node_from,Lota_lota
148,layer_from,2
148,node_to,Cyathocephalus_truncatus
148,layer_to,2
148,weight,6.9000000000000004
148,type,host-parasite
148,category,prevalence
149,node_from,Lota_lota
149,layer_from,2
149,node_to,Eubothrium_rugosum
149,layer_to,2
149,weight,79.299999999999997
149,type,host-parasite
149,category,prevalence
150,node_from,Lota_lota
150,layer_from,2
150,node_to,Triaenophorus_nodulosus_(L)
150,layer_to,2
150,weight,6.4000000000000004
150,type,host-parasite
150,category,prevalence
151,node_from,Lota_lota
151,layer_from,2
151,node_to,Haplonema_hamulatum
151,layer_to,2
151,weight,5.2000000000000002
151,type,host-parasite
151,category,prevalence
152,node_from,Lota_lota
152,layer_from,2
152,node_to,Metechinorhynchus_salmonis
152,layer_to,2
152,weight,100
152,type,host-parasite
152,category,prevalence
153,node_from,Lota_lota
153,layer_from,2
153,node_to,Cystobranchus_verrilli
153,layer_to,2
153,weight,3.3999999999999999
153,type,host-parasite
153,category,prevalence
154,node_from,Pungitius_pungitius
154,layer_from,2
154,node_to,Gyrodactylus_sp.
154,layer_to,2
154,weight,59.100000000000001
154,type,host-parasite
154,category,prevalence
155,node_from,Pungitius_pungitius
155,layer_from,2
155,node_to,Diplostomum_spathaceum_(L)
155,layer_to,2
155,weight,74.700000000000003
155,type,host-parasite
155,category,prevalence
156,node_from,Pungitius_pungitius
156,layer_from,2
156,node_to,Apatemon_gracilis_(L)
156,layer_to,2
156,weight,11
156,type,host-parasite
156,category,prevalence
157,node_from,Pungitius_pungitius
157,layer_from,2
157,node_to,Cotylurus_erraticus_(L)
157,layer_to,2
157,weight,45.600000000000001
157,type,host-parasite
157,category,prevalence
158,node_from,Pungitius_pungitius
158,layer_from,2
158,node_to,Bunodera_luciopercae
158,layer_to,2
158,weight,4.2999999999999998
158,type,host-parasite
158,category,prevalence
159,node_from,Pungitius_pungitius
159,layer_from,2
159,node_to,Schistocephalus_solidus_(L)
159,layer_to,2
159,weight,31.600000000000001
159,type,host-parasite
159,category,prevalence
160,node_from,Pungitius_pungitius
160,layer_from,2
160,node_to,Triaenophorus_nodulosus_(L)
160,layer_to,2
160,weight,11.800000000000001
160,type,host-parasite
160,category,prevalence
161,node_from,Pungitius_pungitius
161,layer_from,2
161,node_to,Proteocephalus_filicollis
161,layer_to,2
161,weight,11.699999999999999
161,type,host-parasite
161,category,prevalence
