layer_from,node_from,layer_to,node_to,weight,type
NTI negative,nothogenia,NTI negative,prionitis spp,1,non-trophic -
NTI negative,nothogenia,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,nothogenia,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,nothogenia,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,nothogenia,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,nothogenia,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,nothogenia,NTI negative,sarcothalia,1,non-trophic -
NTI negative,nothogenia,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,nothogenia,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,nothogenia,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,nothogenia,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,nothogenia,NTI negative,trematocarpus,1,non-trophic -
NTI negative,nothogenia,NTI negative,ulva rigida,1,non-trophic -
NTI negative,nothogenia,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,balanus laevis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,parantheopsis,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,parantheopsis,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,parantheopsis,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,parantheopsis,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,parantheopsis,NTI negative,gelidium rex,1,non-trophic -
NTI negative,parantheopsis,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,parantheopsis,NTI negative,grateloupia,1,non-trophic -
NTI negative,parantheopsis,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,parantheopsis,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,parantheopsis,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,parantheopsis,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,nothogenia,1,non-trophic -
NTI negative,parantheopsis,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,parantheopsis,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,parantheopsis,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,parantheopsis,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,porphyra_spp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,prionitis spp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,parantheopsis,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,parantheopsis,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,parantheopsis,NTI negative,sarcothalia,1,non-trophic -
NTI negative,parantheopsis,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,parantheopsis,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,parantheopsis,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,parantheopsis,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,trematocarpus,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ulva rigida,1,non-trophic -
NTI negative,parantheopsis,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,balanus laevis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,brachidontes granulata,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,gelidium rex,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,grateloupia,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,jhelius cirratus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,mazzaella laminarioides,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,nothogenia,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,parantheopsis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,peysonella spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,porphyra_spp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,prionitis spp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,sarcothalia,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,trematocarpus,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ulva rigida,1,non-trophic -
NTI negative,perumytilus purpuratus,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,balanus laevis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,gelidium rex,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,grateloupia,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,nothogenia,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,parantheopsis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,prionitis spp,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,sarcothalia,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,trematocarpus,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ulva rigida,1,non-trophic -
NTI negative,petalonia fascia,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,sarcothalia,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,trematocarpus,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,petroglossum spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,jhelius cirratus,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,mazzaella laminarioides,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,porphyra_spp,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,peysonella spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,mazzaella laminarioides,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,phymactis spp.,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,porphyra_spp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,prionitis spp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,pyura chilensis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ralfsia californica,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,rama novazelandensis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,rhizoclonium cilindricum,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,rhodymenia sp,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,sarcothalia,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,schottera nicaensis,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,schyzimenia doryophora,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,scythosiphon lomentaria,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,semimytilus algosus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,trematocarpus,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ulva rigida,1,non-trophic -
NTI negative,phragmatopoma spp.,NTI negative,ulvella spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,adenocystis utricularis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,ahnfeltiopsis spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,anthotoe spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,austromegabalanus psittacus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,balanus laevis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,benthic_diatoms,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,bryopsis_spp,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,bunodactis spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,centroceras spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,ceramium spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,chaetomorpha_spp,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,chondrus  canaliculatus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,cladophora spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,codium dimorpha,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,colpomenia phaeodactyla,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,colpomenia sinuosa,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,corallina offcinalis var. chilensis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,durvillaea antarctica,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,ectocarpus silicosus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,enteromorpha compressa,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,gelidium rex,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,gelidium spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,glossophora kunthii,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,grateloupia,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,gymnogongrus furcellatus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,halopteris funicularis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,hildenbrandia lecanelieri,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,isolauctis spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,laurencia chilensis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,lessonia nigrescens,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,lithothamnion spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,mazzaella laminarioides,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,montemaria horridula,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,nothobalanus flosculus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,nothochthamalus scabrosus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,nothogenia,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,parantheopsis,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,perumytilus purpuratus,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,petalonia fascia,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,petroglossum spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,phragmatopoma spp.,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,plocamium cartilageneum,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,polysiphonia_spp,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,porphyra_spp,1,non-trophic -
NTI negative,phymactis spp.,NTI negative,prionitis spp,1,non-trophic -
