layer,attribute,value
179,longitude,11.466667
179,type,space
180,date,1985-07-11
180,directed,TRUE
180,latitude,64.01667
180,location,"Steinkjer, N.-Trondelag (Norway)"
180,longitude,11.466667
180,type,time
181,date,1985-07-12
181,directed,TRUE
181,latitude,66.03333
181,location,"Korgfjellet, Nordland (Norway)"
181,longitude,13.683333
181,type,space
182,date,1985-07-12
182,directed,TRUE
182,latitude,66.03333
182,location,"Korgfjellet, Nordland (Norway)"
182,longitude,13.683333
182,type,time
183,date,1985-07-15
183,directed,TRUE
183,latitude,68.35
183,location,"Lofot, Laubstad, Nordland (Norway)"
183,longitude,14.7
183,type,space
184,date,1985-07-15
184,directed,TRUE
184,latitude,68.35
184,location,"Lofot, Laubstad, Nordland (Norway)"
184,longitude,14.7
184,type,time
185,date,1985-07-16
185,directed,TRUE
185,latitude,69.46667
185,location,"Karasjok, Finnmark (Norway)"
185,longitude,25.516667
185,type,space
186,date,1985-07-16
186,directed,TRUE
186,latitude,69.46667
186,location,"Karasjok, Finnmark (Norway)"
186,longitude,25.516667
186,type,time
187,date,1985-07-18
187,directed,TRUE
187,latitude,69.46667
187,location,"Karasjok, Finnmark (Norway)"
187,longitude,25.516667
187,type,space
188,date,1985-07-18
188,directed,TRUE
188,latitude,69.46667
188,location,"Karasjok, Finnmark (Norway)"
188,longitude,25.516667
188,type,time
189,date,1985-07-23
189,directed,TRUE
189,latitude,69.26667
189,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
189,longitude,29.25
189,type,space
190,date,1985-07-23
190,directed,TRUE
190,latitude,69.26667
190,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
190,longitude,29.25
190,type,time
191,date,1985-07-24
191,directed,TRUE
191,latitude,69.7
191,location,"Kirkenes, Finnmark (Norway)"
191,longitude,30.016667
191,type,space
192,date,1985-07-24
192,directed,TRUE
192,latitude,69.7
192,location,"Kirkenes, Finnmark (Norway)"
192,longitude,30.016667
192,type,time
193,date,1985-07-25
193,directed,TRUE
193,latitude,69.26667
193,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
193,longitude,29.25
193,type,space
194,date,1985-07-25
194,directed,TRUE
194,latitude,69.26667
194,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
194,longitude,29.25
194,type,time
195,date,1985-07-28
195,directed,TRUE
195,latitude,69.26667
195,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
195,longitude,29.25
195,type,space
196,date,1985-07-28
196,directed,TRUE
196,latitude,69.26667
196,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
196,longitude,29.25
196,type,time
197,date,1985-07-30
197,directed,TRUE
197,latitude,69.26667
197,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
197,longitude,29.25
197,type,space
198,date,1985-07-30
198,directed,TRUE
198,latitude,69.26667
198,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
198,longitude,29.25
198,type,time
199,date,1985-07-31
199,directed,TRUE
199,latitude,69.26667
199,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
199,longitude,29.25
199,type,space
200,date,1985-07-31
200,directed,TRUE
200,latitude,69.26667
200,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
200,longitude,29.25
200,type,time
201,date,1985-08-01
201,directed,TRUE
201,latitude,69.18333
201,location,"Hauge, S.-Varanger, Finnmark (Norway)"
201,longitude,29.133333
201,type,space
202,date,1985-08-01
202,directed,TRUE
202,latitude,69.18333
202,location,"Hauge, S.-Varanger, Finnmark (Norway)"
202,longitude,29.133333
202,type,time
203,date,1985-08-02
203,directed,TRUE
203,latitude,69.13333
203,location,"S.-Varanger, Nyrud, Finnmark (Norway)"
203,longitude,29.216667
203,type,space
204,date,1985-08-02
204,directed,TRUE
204,latitude,69.13333
204,location,"S.-Varanger, Nyrud, Finnmark (Norway)"
204,longitude,29.216667
204,type,time
205,date,1985-08-05
205,directed,TRUE
205,latitude,69.7
205,location,"Kirkenes, Flugplatz, Finnmark (Norway)"
205,longitude,29.883333
205,type,space
206,date,1985-08-05
206,directed,TRUE
206,latitude,69.7
206,location,"Kirkenes, Flugplatz, Finnmark (Norway)"
206,longitude,29.883333
206,type,time
207,date,1985-08-06
207,directed,TRUE
207,latitude,69.26667
207,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
207,longitude,29.25
207,type,space
208,date,1985-08-06
208,directed,TRUE
208,latitude,69.26667
208,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
208,longitude,29.25
208,type,time
209,date,1985-08-07
209,directed,TRUE
209,latitude,69.26667
209,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
209,longitude,29.25
209,type,space
210,date,1985-08-07
210,directed,TRUE
210,latitude,69.26667
210,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
210,longitude,29.25
210,type,time
211,date,1985-08-08
211,directed,TRUE
211,latitude,69.26667
211,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
211,longitude,29.25
211,type,space
212,date,1985-08-08
212,directed,TRUE
212,latitude,69.26667
212,location,"S.-Varanger, Vaggatem, Finnmark (Norway)"
212,longitude,29.25
212,type,time
213,date,1985-08-11
213,directed,TRUE
213,latitude,69.48333
213,location,"Kafjordbotn, Troms (Norway)"
213,longitude,20.783333
213,type,space
214,date,1985-08-11
214,directed,TRUE
214,latitude,69.48333
214,location,"Kafjordbotn, Troms (Norway)"
214,longitude,20.783333
214,type,time
215,date,1985-08-12
215,directed,TRUE
215,latitude,69.53333
215,location,"Ramfjorden, Troms (Norway)"
215,longitude,18.983333
215,type,space
216,date,1985-08-12
216,directed,TRUE
216,latitude,69.53333
216,location,"Ramfjorden, Troms (Norway)"
216,longitude,18.983333
216,type,time
217,date,1985-08-14
217,directed,TRUE
217,latitude,66.55
217,location,"Polarkreis I, Nordland (Norway)"
217,longitude,15.3
217,type,space
218,date,1985-08-14
218,directed,TRUE
218,latitude,66.55
218,location,"Polarkreis I, Nordland (Norway)"
218,longitude,15.3
218,type,time
219,date,1985-08-15
219,directed,TRUE
219,latitude,66.03333
219,location,"Korgfjellet, Nordland (Norway)"
219,longitude,13.683333
219,type,space
220,date,1985-08-15
220,directed,TRUE
220,latitude,66.03333
220,location,"Korgfjellet, Nordland (Norway)"
220,longitude,13.683333
220,type,time
221,date,1985-09-15
221,directed,TRUE
221,latitude,48.06667
221,location,"Leitenberg, Bayern (Germany)"
221,longitude,11.166667
221,type,space
222,date,1985-09-15
222,directed,TRUE
222,latitude,48.06667
222,location,"Leitenberg, Bayern (Germany)"
222,longitude,11.166667
222,type,time
223,date,1985-09-15
223,directed,TRUE
223,latitude,49.26667
223,location,"Herbertshausen, Bayern (Germany)"
223,longitude,10.05
223,type,space
224,date,1985-09-15
224,directed,TRUE
224,latitude,49.26667
224,location,"Herbertshausen, Bayern (Germany)"
224,longitude,10.05
224,type,time
225,date,1985-09-22
225,directed,TRUE
225,latitude,50.26667
225,location,"Niddatal, Ilbenstadt, Hessen (Germany)"
225,longitude,8.8
225,type,space
226,date,1985-09-22
226,directed,TRUE
226,latitude,50.26667
226,location,"Niddatal, Ilbenstadt, Hessen (Germany)"
226,longitude,8.8
226,type,time
227,date,1985-10-05
227,directed,TRUE
227,latitude,47.83333
227,location,"Schwarzwald, Schluchsee, Baden-Württemberg (Germany)"
227,longitude,8.116667
227,type,space
228,date,1985-10-05
228,directed,TRUE
228,latitude,47.83333
228,location,"Schwarzwald, Schluchsee, Baden-Württemberg (Germany)"
228,longitude,8.116667
228,type,time
229,date,1985-10-06
229,directed,TRUE
229,latitude,47.81667
229,location,"Schwarzwald, Todtnau, Baden-Württemberg (Germany)"
229,longitude,7.95
229,type,space
230,date,1985-10-06
230,directed,TRUE
230,latitude,47.81667
230,location,"Schwarzwald, Todtnau, Baden-Württemberg (Germany)"
230,longitude,7.95
230,type,time
231,date,1985-10-06
231,directed,TRUE
231,latitude,47.85
231,location,"Schwarzwald, Feldberg, Baden-Württemberg (Germany)"
231,longitude,8.033333
231,type,space
232,date,1985-10-06
232,directed,TRUE
232,latitude,47.85
232,location,"Schwarzwald, Feldberg, Baden-Württemberg (Germany)"
232,longitude,8.033333
232,type,time
233,date,1986-06-10
233,directed,TRUE
233,latitude,49.81667
233,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
233,longitude,8.416667
233,type,space
234,date,1986-06-10
234,directed,TRUE
234,latitude,49.81667
234,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
234,longitude,8.416667
234,type,time
235,date,1986-06-10
235,directed,TRUE
235,latitude,49.85
235,location,"Griesheim bei Darmstadt, Hessen (Germany)"
235,longitude,8.516667
235,type,space
236,date,1986-06-10
236,directed,TRUE
236,latitude,49.85
236,location,"Griesheim bei Darmstadt, Hessen (Germany)"
236,longitude,8.516667
236,type,time
237,date,1986-06-10
237,directed,TRUE
237,latitude,50.23333
237,location,"Limeshain, Rommelhausen, Hessen (Germany)"
237,longitude,8.966667
237,type,space
238,date,1986-06-10
238,directed,TRUE
238,latitude,50.23333
238,location,"Limeshain, Rommelhausen, Hessen (Germany)"
238,longitude,8.966667
238,type,time
239,date,1986-06-11
239,directed,TRUE
239,latitude,50.23333
239,location,"Taunus, Waldems-Esch, Hessen (Germany)"
239,longitude,8.316667
239,type,space
240,date,1986-06-11
240,directed,TRUE
240,latitude,50.23333
240,location,"Taunus, Waldems-Esch, Hessen (Germany)"
240,longitude,8.316667
240,type,time
241,date,1986-06-11
241,directed,TRUE
241,latitude,50.28333
241,location,"Taunus, Hunoldstal, Hessen (Germany)"
241,longitude,8.45
241,type,space
242,date,1986-06-11
242,directed,TRUE
242,latitude,50.28333
242,location,"Taunus, Hunoldstal, Hessen (Germany)"
242,longitude,8.45
242,type,time
243,date,1986-06-24
243,directed,TRUE
243,latitude,50.23333
243,location,"Limeshain, Rommelhausen, Hessen (Germany)"
243,longitude,8.966667
243,type,space
244,date,1986-06-24
244,directed,TRUE
244,latitude,50.23333
244,location,"Limeshain, Rommelhausen, Hessen (Germany)"
244,longitude,8.966667
244,type,time
245,date,1986-06-24
245,directed,TRUE
245,latitude,50.5
245,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
245,longitude,9.2
245,type,space
246,date,1986-06-24
246,directed,TRUE
246,latitude,50.5
246,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
246,longitude,9.2
246,type,time
247,date,1986-06-25
247,directed,TRUE
247,latitude,50.28333
247,location,"Taunus, Hunoldstal, Hessen (Germany)"
247,longitude,8.45
247,type,space
248,date,1986-06-25
248,directed,TRUE
248,latitude,50.28333
248,location,"Taunus, Hunoldstal, Hessen (Germany)"
248,longitude,8.45
248,type,time
249,date,1986-06-25
249,directed,TRUE
249,latitude,50.35
249,location,"Taunus, Usingen, Hessen (Germany)"
249,longitude,8.566667
249,type,space
250,date,1986-06-25
250,directed,TRUE
250,latitude,50.35
250,location,"Taunus, Usingen, Hessen (Germany)"
250,longitude,8.566667
250,type,time
251,date,1986-07-01
251,directed,TRUE
251,latitude,50.5
251,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
251,longitude,9.2
251,type,space
252,date,1986-07-01
252,directed,TRUE
252,latitude,50.5
252,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
252,longitude,9.2
252,type,time
253,date,1986-07-15
253,directed,TRUE
253,latitude,54.21667
253,location,"Preetz, Postsee, Schleswig-Holstein (Germany)"
253,longitude,10.233333
253,type,space
254,date,1986-07-15
254,directed,TRUE
254,latitude,54.21667
254,location,"Preetz, Postsee, Schleswig-Holstein (Germany)"
254,longitude,10.233333
254,type,time
255,date,1986-07-15
255,directed,TRUE
255,latitude,54.3
255,location,"Kiel, Langsee, Schleswig-Holstein (Germany)"
255,longitude,10.15
255,type,space
256,date,1986-07-15
256,directed,TRUE
256,latitude,54.3
256,location,"Kiel, Langsee, Schleswig-Holstein (Germany)"
256,longitude,10.15
256,type,time
257,date,1986-07-16
257,directed,TRUE
257,latitude,54.3
257,location,"Howacht 1, Schleswig-Holstein (Germany)"
257,longitude,10.683333
257,type,space
258,date,1986-07-16
258,directed,TRUE
258,latitude,54.3
258,location,"Howacht 1, Schleswig-Holstein (Germany)"
258,longitude,10.683333
258,type,time
259,date,1986-07-16
259,directed,TRUE
259,latitude,54.3
259,location,"Howacht 3, Schleswig-Holstein (Germany)"
259,longitude,10.816667
259,type,space
260,date,1986-07-16
260,directed,TRUE
260,latitude,54.3
260,location,"Howacht 3, Schleswig-Holstein (Germany)"
260,longitude,10.816667
260,type,time
261,date,1986-07-17
261,directed,TRUE
261,latitude,54.31667
261,location,"Katinger Watt, Schleswig-Holstein (Germany)"
261,longitude,10.666667
261,type,space
262,date,1986-07-17
262,directed,TRUE
262,latitude,54.31667
262,location,"Katinger Watt, Schleswig-Holstein (Germany)"
262,longitude,10.666667
262,type,time
263,date,1986-07-17
263,directed,TRUE
263,latitude,54.33333
263,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
263,longitude,10.183333
263,type,space
264,date,1986-07-17
264,directed,TRUE
264,latitude,54.33333
264,location,"Kiel, Dietrichsdorf, Schleswig-Holstein (Germany)"
264,longitude,10.183333
264,type,time
265,date,1986-07-18
265,directed,TRUE
265,latitude,54.31667
265,location,"Katinger Watt, Schleswig-Holstein (Germany)"
265,longitude,10.666667
265,type,space
266,date,1986-07-18
266,directed,TRUE
266,latitude,54.31667
266,location,"Katinger Watt, Schleswig-Holstein (Germany)"
266,longitude,10.666667
266,type,time
267,date,1986-07-20
267,directed,TRUE
267,latitude,55.61667
267,location,"Vejersstrand, Jylland (Denmark)"
267,longitude,8.116667
267,type,space
268,date,1986-07-20
268,directed,TRUE
268,latitude,55.61667
268,location,"Vejersstrand, Jylland (Denmark)"
268,longitude,8.116667
268,type,time
269,date,1986-07-20
269,directed,TRUE
269,latitude,55.73333
269,location,"Hennestrand, Jylland (Denmark)"
269,longitude,8.166667
269,type,space
270,date,1986-07-20
270,directed,TRUE
270,latitude,55.73333
270,location,"Hennestrand, Jylland (Denmark)"
270,longitude,8.166667
270,type,time
271,date,1986-07-22
271,directed,TRUE
271,latitude,54.1
271,location,"Rogerfelde, Schleswig-Holstein (Germany)"
271,longitude,10.816667
271,type,space
272,date,1986-07-22
272,directed,TRUE
272,latitude,54.1
272,location,"Rogerfelde, Schleswig-Holstein (Germany)"
272,longitude,10.816667
272,type,time
273,date,1986-07-22
273,directed,TRUE
273,latitude,54.11667
273,location,"Altenkrempe, Schleswig-Holstein (Germany)"
273,longitude,10.816667
273,type,space
274,date,1986-07-22
274,directed,TRUE
274,latitude,54.11667
274,location,"Altenkrempe, Schleswig-Holstein (Germany)"
274,longitude,10.816667
274,type,time
275,date,1986-07-25
275,directed,TRUE
275,latitude,53.81667
275,location,"Mellum, Niedersachsen (Germany)"
275,longitude,8.15
275,type,space
276,date,1986-07-25
276,directed,TRUE
276,latitude,53.81667
276,location,"Mellum, Niedersachsen (Germany)"
276,longitude,8.15
276,type,time
277,date,1986-07-26
277,directed,TRUE
277,latitude,53.2
277,location,"Stendorf, Niedersachsen (Germany)"
277,longitude,8.7
277,type,space
278,date,1986-07-26
278,directed,TRUE
278,latitude,53.2
278,location,"Stendorf, Niedersachsen (Germany)"
278,longitude,8.7
278,type,time
279,date,1986-08-05
279,directed,TRUE
279,latitude,53.7
279,location,"Norderney, Niedersachsen (Germany)"
279,longitude,7.183333
279,type,space
280,date,1986-08-05
280,directed,TRUE
280,latitude,53.7
280,location,"Norderney, Niedersachsen (Germany)"
280,longitude,7.183333
280,type,time
281,date,1986-08-05
281,directed,TRUE
281,latitude,53.81667
281,location,"Mellum, Niedersachsen (Germany)"
281,longitude,8.15
281,type,space
282,date,1986-08-05
282,directed,TRUE
282,latitude,53.81667
282,location,"Mellum, Niedersachsen (Germany)"
282,longitude,8.15
282,type,time
283,date,1986-08-12
283,directed,TRUE
283,latitude,53.6
283,location,"Borkum, Niedersachsen (Germany)"
283,longitude,6.7
283,type,space
284,date,1986-08-12
284,directed,TRUE
284,latitude,53.6
284,location,"Borkum, Niedersachsen (Germany)"
284,longitude,6.7
284,type,time
285,date,1986-09-01
285,directed,TRUE
285,latitude,53.01667
285,location,"Mahndorf, Bremen (Germany)"
285,longitude,8.933333
285,type,space
286,date,1986-09-01
286,directed,TRUE
286,latitude,53.01667
286,location,"Mahndorf, Bremen (Germany)"
286,longitude,8.933333
286,type,time
287,date,1986-09-22
287,directed,TRUE
287,latitude,54.11667
287,location,"Altenkrempe, Schleswig-Holstein (Germany)"
287,longitude,10.816667
287,type,space
288,date,1986-09-22
288,directed,TRUE
288,latitude,54.11667
288,location,"Altenkrempe, Schleswig-Holstein (Germany)"
288,longitude,10.816667
288,type,time
289,date,1986-09-24
289,directed,TRUE
289,latitude,49.81667
289,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
289,longitude,8.416667
289,type,space
290,date,1986-09-24
290,directed,TRUE
290,latitude,49.81667
290,location,"Kühkopf, Mordhecke I, Hessen (Germany)"
290,longitude,8.416667
290,type,time
291,date,1987-05-26
291,directed,TRUE
291,latitude,49.85
291,location,"Griesheim bei Darmstadt, Hessen (Germany)"
291,longitude,8.516667
291,type,space
292,date,1987-05-26
292,directed,TRUE
292,latitude,49.85
292,location,"Griesheim bei Darmstadt, Hessen (Germany)"
292,longitude,8.516667
292,type,time
293,date,1987-06-22
293,directed,TRUE
293,latitude,49.85
293,location,"Griesheim bei Darmstadt, Hessen (Germany)"
293,longitude,8.516667
293,type,space
294,date,1987-06-22
294,directed,TRUE
294,latitude,49.85
294,location,"Griesheim bei Darmstadt, Hessen (Germany)"
294,longitude,8.516667
294,type,time
295,date,1987-07-07
295,directed,TRUE
295,latitude,50.23333
295,location,"Taunus, Waldems-Esch, Hessen (Germany)"
295,longitude,8.316667
295,type,space
296,date,1987-07-07
296,directed,TRUE
296,latitude,50.23333
296,location,"Taunus, Waldems-Esch, Hessen (Germany)"
296,longitude,8.316667
296,type,time
297,date,1987-07-07
297,directed,TRUE
297,latitude,50.35
297,location,"Taunus, Usingen, Hessen (Germany)"
297,longitude,8.566667
297,type,space
298,date,1987-07-07
298,directed,TRUE
298,latitude,50.35
298,location,"Taunus, Usingen, Hessen (Germany)"
298,longitude,8.566667
298,type,time
299,date,1987-07-14
299,directed,TRUE
299,latitude,50.41667
299,location,"Gedern, Hessen (Germany)"
299,longitude,9.166667
299,type,space
300,date,1987-07-14
300,directed,TRUE
300,latitude,50.41667
300,location,"Gedern, Hessen (Germany)"
300,longitude,9.166667
300,type,time
301,date,1987-07-14
301,directed,TRUE
301,latitude,50.5
301,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
301,longitude,9.2
301,type,space
302,date,1987-07-14
302,directed,TRUE
302,latitude,50.5
302,location,"Vogelsberg, Hoherodskopf, Hessen (Germany)"
302,longitude,9.2
302,type,time
303,date,1987-07-18
303,directed,TRUE
303,latitude,47.38333
303,location,"Gramai-Alm, Tirol (Austria)"
303,longitude,11.6
303,type,space
304,date,1987-07-18
304,directed,TRUE
304,latitude,47.38333
304,location,"Gramai-Alm, Tirol (Austria)"
304,longitude,11.6
304,type,time
305,date,1987-07-18
305,directed,TRUE
305,latitude,47.41667
305,location,"Falzthurn-Alm, Tirol (Austria)"
305,longitude,11.65
305,type,space
306,date,1987-07-18
306,directed,TRUE
306,latitude,47.41667
306,location,"Falzthurn-Alm, Tirol (Austria)"
306,longitude,11.65
306,type,time
307,date,1987-07-20
307,directed,TRUE
307,latitude,47.43333
307,location,"Rofan Gebirge, Erfurter Hütte, Tirol (Austria)"
